season,player,pos,age,team_id,g,gs,mp_per_g,fg_per_g,fga_per_g,fg3_per_g,fg3a_per_g,fg2_per_g,fg2a_per_g,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pts_per_g,mp,orb_pct,per,stl_pct,tov_pct,trb_pct,ts_pct
2012,Royal Ivey,SG,30,OKC,5,0,4.2,0.8,2.2,0.4,1,0.4,1.2,0.2,0.4,0.6,0.2,0.4,0,0.2,2.2,21,5.8,16.8,5,7.8,8.6,0.463
2012,Jannero Pargo,PG,32,ATL,5,0,9.2,1.2,4.2,0.8,2.4,0.4,1.8,0.2,0.8,1,1.2,0.4,0,0.6,3.2,46,2.4,7.2,2.4,12.5,6.3,0.381
2011,Al Harrington,PF,30,DEN,5,0,14,2,4.4,1,2,1,2.4,0.2,1.2,1.4,1,0.6,0,0.8,5.6,70,1.6,12.8,2.2,14.4,5.6,0.589
2011,Willie Green,SG,29,NOH,6,0,14,2.3,6,0.3,1.5,2,4.5,0.2,0.7,0.8,0.7,0.3,0,0.5,5.7,84,1.6,6.1,1.3,7.1,3.8,0.435
2011,J.R. Smith,SF,25,DEN,5,0,15.2,3.2,9,1.8,4.2,1.4,4.8,0.2,1.8,2,1,0.4,0,1.6,9.8,76,1.5,12,1.3,13.8,7.3,0.492
2010,Sundiata Gaines,PG,23,UTA,5,0,1.4,1,1.2,0.2,0.2,0.8,1,0.2,0.2,0.4,0,0,0,0,2.2,7,16.6,60.5,0,0,16.8,0.799
2010,Mario Chalmers,PG,23,MIA,5,0,26.2,3.6,8,1.4,4,2.2,4,0.2,1.6,1.8,2.6,0.6,0,2.4,10.8,131,0.9,10.3,1.2,20.8,4.3,0.591
2010,Jason Williams,PG,34,ORL,14,0,13.7,0.9,2.7,0.4,1.7,0.5,1,0.2,0.6,0.8,1.6,0.3,0,0.4,2.6,192,2,8.4,1.2,11.1,3.6,0.46
2009,Royal Ivey,SG,27,PHI,6,0,7.5,0.5,1.8,0.3,1.2,0.2,0.7,0.2,0.5,0.7,0,0.5,0,0,1.8,45,2.8,7.1,3.6,0,5.6,0.431
2009,James White,SF,26,HOU,5,0,2.4,0.6,1.8,0.2,0.4,0.4,1.4,0.2,0,0.2,0,0,0,0.2,1.4,12,10.2,5.3,0,10,4.9,0.389
2009,Jameer Nelson,PG,26,ORL,5,0,18,1.6,4.6,0.2,1.2,1.4,3.4,0.2,1.2,1.4,2.8,0.2,0,1.4,3.8,90,1.4,4.9,0.6,22,4.9,0.384
2009,Acie Law,PG,24,ATL,6,0,4.7,0.5,1.5,0.2,0.5,0.3,1,0.2,0.2,0.3,1,0,0,0.2,1.3,28,4.2,10.9,0,9.6,4.5,0.424
2008,Lindsey Hunter,PG,37,DET,11,0,10.5,0.7,1.9,0.5,1,0.3,0.9,0.2,0.7,0.9,1.3,0.7,0,0.5,1.9,115,2.2,8.5,3.9,19.2,5.5,0.5
2007,Matt Bonner,PF,26,SAS,9,0,2.8,0.2,0.8,0.1,0.4,0.1,0.3,0.2,0.1,0.3,0,0.2,0,0.3,0.8,25,9.7,2.5,4.3,27.6,7.1,0.444
2006,Damon Jones,PG,29,CLE,13,0,13.9,0.6,2,0.4,1.4,0.2,0.6,0.2,1.1,1.2,0.9,0.2,0,0.2,1.8,181,1.3,4.3,0.6,9.8,5.3,0.432
2006,Chris Duhon,PG,23,CHI,6,0,21.8,1.5,4.2,1.2,2.7,0.3,1.5,0.2,2.5,2.7,2.2,0.3,0,0.8,5,131,0.9,7.9,0.8,15.3,7.1,0.543
2006,Jannero Pargo,PG,26,CHI,5,0,3.8,1,2.4,0.6,1,0.4,1.4,0.2,1,1.2,0.6,0,0,0.6,3.4,19,6.2,27.8,0,17.4,18.4,0.599
2006,Ira Newble,SG,31,CLE,5,0,2.2,0.6,0.6,0.2,0.2,0.4,0.4,0.2,0.2,0.4,0,0.2,0,0.2,1.4,11,10.9,35.5,5.1,25,10.8,1.167
2005,Beno Udrih,PG,22,SAS,21,0,11.5,1.3,3.7,0.5,1.8,0.9,2,0.2,0.6,0.8,1,0.4,0,1,3.7,241,2,7.7,2.1,19.2,4.2,0.463
2005,Aaron McKie,SG,32,PHI,5,0,17,0.6,1.4,0.2,0.6,0.4,0.8,0.2,2.2,2.4,1,0.8,0,0.2,1.4,85,1.4,6.6,2.6,12.5,8.9,0.5
2005,Jannero Pargo,PG,25,CHI,5,0,15.2,3.6,10.2,2.6,6.4,1,3.8,0.2,0.8,1,2,0.6,0,1.6,10.4,76,1.3,11.9,2,13.1,3.5,0.489
2004,Boštjan Nachbar,SF,23,HOU,5,0,8.2,0.8,1.8,0.2,0.6,0.6,1.2,0.2,1,1.2,0.4,0.2,0,0.4,2.8,41,3,12.3,1.3,15.2,8.5,0.625
2003,Anthony Johnson,PG,28,NJN,17,0,7.2,1,1.8,0.2,0.4,0.8,1.5,0.2,0.5,0.7,1.1,0.1,0,0.5,2.5,122,2.7,13.9,0.9,19.2,5.7,0.624
2003,Casey Jacobsen,SF,21,PHO,6,0,6.5,0.3,1.7,0.3,0.8,0,0.8,0.2,0.3,0.5,0.3,0.5,0,0.2,1,39,2.6,2.9,4,8.4,4.1,0.276
2003,Kareem Rush,PG,22,LAL,9,0,7.1,1.2,3.2,0.4,1.2,0.8,2,0.2,0.1,0.3,0.2,0.1,0,0.3,3.3,64,3.4,11,0.8,8.9,2.7,0.488
2002,Randy Livingston,PG,26,SEA,5,0,16,1.4,3.4,0.2,0.6,1.2,2.8,0.2,1,1.2,2,0.4,0,0.2,4,80,1.4,13.1,1.4,5,4.4,0.521
2001,Hersey Hawkins,SG,34,CHH,6,0,8.3,0.5,1.3,0.2,0.7,0.3,0.7,0.2,1.3,1.5,0.7,0.5,0,0,2,50,2.2,14.8,3.2,0,10.3,0.542
2000,Derek Fisher,PG,25,LAL,21,0,15.3,1.6,3.8,0.6,1.4,1,2.4,0.2,0.9,1,2,0.5,0,0.4,4.7,322,1.4,13.5,1.8,9.1,3.9,0.55
1998,Corey Beck,PG,26,CHH,6,0,4.3,1,2,0.2,0.3,0.8,1.7,0.2,0,0.2,0,0.7,0,0.5,2.5,26,4.8,19.2,8.8,18.9,2.4,0.582
1998,B.J. Armstrong,PG,30,CHH,9,0,16.2,1.8,4.7,0.2,0.6,1.6,4.1,0.2,0.9,1.1,2,0.7,0,0.7,4.1,146,1.7,9.4,2.4,12.1,4.3,0.423
1998,Brent Price,PG,29,HOU,5,0,15,1.2,3,1,2.6,0.2,0.4,0.2,1.6,1.8,1.2,0.8,0,1.2,3.8,75,1.4,8.2,2.9,26.9,6.7,0.582
1997,Howard Eisley,PG,24,UTA,20,0,10.9,1.9,3.8,0.5,1,1.5,2.9,0.2,0.7,0.9,2,0.2,0,0.9,5.6,217,2.3,19.4,0.8,16.1,5,0.634
1996,Steve Kerr,PG,30,CHI,18,0,19.8,2.2,4.8,0.9,2.9,1.2,1.9,0.2,0.8,1,1.7,0.8,0,0.7,6.8,357,1,13.7,2.2,11.4,3.1,0.606
1996,Haywoode Workman,PG,30,IND,5,0,10.6,1.4,3.2,0.6,1,0.8,2.2,0.2,0.4,0.6,0.4,0.4,0,0.4,3.8,53,2.5,12,2.2,10.6,3.5,0.563
1995,Danny Ainge,SG,35,PHO,10,0,13.7,1.9,3.8,1.2,2.6,0.7,1.2,0.2,0.8,1,1,0.5,0,0.6,6,137,1.7,15.5,1.9,12.3,4.2,0.7
1995,Tony Smith,SG,26,LAL,6,0,4.5,0.5,2.2,0.5,1.7,0,0.5,0.2,0.3,0.5,0.5,0,0,0.7,1.5,27,4.2,-2.9,0,22.4,6.5,0.324
1994,Rolando Blackman,SG,34,NYK,6,0,5.7,0.5,1.8,0.3,0.7,0.2,1.2,0.2,0.3,0.5,0.5,0,0,0.2,1.3,34,3.4,2.7,0,8.3,5.3,0.364
1994,Scott Brooks,PG,28,HOU,5,0,4.6,1,1.2,0.2,0.2,0.8,1,0.2,0.2,0.4,0.6,0,0,0,2.2,23,5.3,22.8,0,0,4.9,0.854
1994,Steve Kerr,PG,28,CHI,10,0,18.6,1.3,3.6,0.6,1.6,0.7,2,0.2,1.2,1.4,1,0.7,0,0.1,3.5,186,1.4,8.3,2.1,2.6,4.7,0.469
1993,David Wood,PF,28,SAS,5,0,4,0.4,0.8,0.2,0.2,0.2,0.6,0.2,0.4,0.6,0.2,0,0,0,1,20,5.9,6.3,0,0,8.6,0.625
1993,Trent Tucker,SG,33,CHI,19,0,10.9,1,2.4,0.6,1.4,0.4,1.1,0.2,0.7,0.9,1,0.4,0,0.4,2.8,208,2.4,9.8,1.8,12.6,5,0.545
1992,Craig Hodges,SG,31,CHI,17,0,8.1,0.9,2.4,0.5,1.2,0.4,1.2,0.2,0.1,0.2,0.3,0.3,0,0.5,2.5,137,2.7,5.9,2,16,1.8,0.501
1991,Delaney Rudd,PG,28,UTA,9,0,6.4,1,2.3,0.4,1.3,0.6,1,0.2,0,0.2,1.9,0.3,0,0.3,2.7,58,4.2,17,2.6,11.6,2,0.527
1990,Scott Brooks,PG,24,PHI,9,0,11,0.7,2.1,0.3,0.8,0.3,1.3,0.2,0.7,0.9,1.8,0.3,0,0.8,2.3,99,2.3,6.4,1.6,23.4,4.8,0.457
1990,Delaney Rudd,PG,27,UTA,5,0,9,1.6,4.6,0.2,1.4,1.4,3.2,0.2,0.4,0.6,2.6,0.2,0,0.6,3.6,45,2.4,8.5,1.1,11.2,3.8,0.377
1988,Russ Schoene,PF,27,SEA,5,0,7.8,1.4,2.4,0.4,0.8,1,1.6,0.2,1.2,1.4,0.4,0.2,0,0.4,3.2,39,3.1,11.4,1.2,14.3,10.2,0.667
1987,Richard Anderson,PF,26,HOU,5,0,1,0.2,0.6,0.2,0.4,0,0.2,0.2,0,0.2,0,0,0,0.2,1,5,23.9,20.2,0,20.5,11.4,0.644
1986,Allen Leavell,PG,28,HOU,15,0,11.3,1.6,5.3,0.5,1,1.1,4.3,0.2,0.8,1,2.7,0.6,0,0.6,5,170,1.9,13.2,2.6,9.1,4.7,0.416
2022,Haywood Highsmith,SF,25,MIA,8,0,3.9,0.4,0.9,0.4,0.6,0,0.3,0.3,0.4,0.6,0.4,0,0,0.4,1.1,31,7.3,8.3,0,30,9.5,0.643
2022,Juancho Hernangómez,PF,26,UTA,6,0,9.3,0.8,3,0.7,2,0.2,1,0.3,1.7,2,0.8,0.3,0,0.3,2.3,56,4.2,7.3,1.9,10,12.5,0.389
2022,Jevon Carter,PG,26,MIL,11,0,11.5,0.8,1.7,0.3,0.6,0.5,1.1,0.3,1.2,1.5,0.9,0.7,0,0.5,2.1,126,2.5,8.6,3.1,23.2,6.5,0.578
2022,Troy Brown Jr.,SF,22,CHI,3,0,12.3,1.7,5.7,0.7,3.7,1,2,0.3,2.3,2.7,1,0.7,0,1,4,37,2.5,3.6,2.6,15,10.8,0.353
2022,Landry Shamet,SG,24,PHO,12,0,16,1.6,4,0.8,2.2,0.8,1.8,0.3,1.4,1.7,1.3,0.5,0,0.6,4.3,192,1.9,8.4,1.6,12.1,6.2,0.509
2022,Damion Lee,SG,29,GSW,16,0,7.8,0.8,2.1,0.3,1,0.6,1.1,0.3,1.3,1.6,0.4,0.1,0,0.4,2,124,4.7,5.8,0.4,14.5,11.8,0.453
2022,Eric Paschall,PF,25,UTA,4,0,6,0.8,1.5,0.3,0.5,0.5,1,0.3,1,1.3,0,0.3,0,0,2,24,4.9,14.1,2.2,0,12.1,0.621
2022,Georges Niang,PF,28,PHI,12,0,16.5,1.7,4,1.3,3.6,0.3,0.4,0.3,1.2,1.5,0.9,0.3,0,0.6,4.8,198,2.6,7.1,0.8,12.5,5.6,0.593
2021,Jalen Smith,PF,20,PHO,6,0,3,0.3,0.7,0.2,0.2,0.2,0.5,0.3,0.5,0.8,0.2,0,0,0.2,0.8,18,13.1,10.6,0,20,15.5,0.625
2021,Luke Kennard,SG,24,LAC,15,0,14.6,2.1,4.3,1.4,3.4,0.7,0.9,0.3,0.6,0.9,0.5,0.1,0,0.2,5.6,219,2.7,11,0.5,4.4,3.7,0.638
2021,Tyler Johnson,SG,28,BRK,8,0,8.6,0.8,2.1,0.4,1.4,0.4,0.8,0.3,0.5,0.8,0.6,0.3,0,0.1,2.1,69,3.3,6.6,1.4,5.3,4.8,0.475
2021,Ben McLemore,SG,27,LAL,4,0,9,0.5,2.3,0.5,1.5,0,0.8,0.3,1.5,1.8,0.3,0.3,0,0.3,1.5,36,3,1,1.4,10,11,0.333
2020,Michael Frazier,SG,25,HOU,4,0,3,0.3,1,0.3,0.5,0,0.5,0.3,0.8,1,0.5,0,0,0.3,0.8,12,8.9,7.7,0,20,18.6,0.375
2020,Terence Davis,SG,22,TOR,6,0,14,2.3,4.8,1.3,3.2,1,1.7,0.3,1.8,2.2,1.2,0.2,0,1,7.2,84,2.5,14,0.6,15.8,8.3,0.67
2020,Seth Curry,SG,29,DAL,6,0,28.8,5.2,8.8,1.7,3.5,3.5,5.3,0.3,1.5,1.8,1.3,1,0,1.3,12.8,173,1.2,14.1,1.6,12.7,3.5,0.697
2020,Jordan Clarkson,SG,27,UTA,7,0,28.6,6.4,13.9,2.4,7,4,6.9,0.3,3.1,3.4,2.1,0.9,0,1,16.7,200,1.2,18,1.6,6.5,7,0.577
2020,Chris Chiozza,PG,24,BRK,4,0,16.3,2,6,1.3,4,0.8,2,0.3,1.3,1.5,4.3,1.3,0,0.8,5.8,65,1.4,13,3.6,10.4,4.7,0.446
2020,Stanley Johnson,PF,23,TOR,3,0,6.7,1.7,3.7,0.7,1.7,1,2,0.3,1,1.3,2,0,0,0.3,4.3,20,5.3,22.9,0,8,10.8,0.568
2020,Anfernee Simons,SG,20,POR,4,0,20.5,2,6.5,1.5,3.5,0.5,3,0.3,2.5,2.8,2.5,1.5,0,1,6.8,82,1.3,10.5,3.4,12.3,7.1,0.471
2020,Delon Wright,PG,27,DAL,4,0,13.3,1.5,2.5,0.3,0.5,1.3,2,0.3,0.5,0.8,1.8,1.3,0,1.3,4,53,2,13.6,4.4,29.1,3.1,0.656
2019,Thabo Sefolosha,SF,34,UTA,4,0,10.5,0.5,3.5,0.3,2,0.3,1.5,0.3,1.8,2,0.5,0,0,0.3,1.3,42,2.4,-4.7,0,6.7,10,0.179
2019,Jonathon Simmons,SF,29,PHI,7,0,7.4,1.4,4.3,0.3,1.4,1.1,2.9,0.3,1,1.3,0.3,0.1,0,0.9,3.6,52,4.4,2.6,0.9,15.9,9.4,0.394
2019,Cory Joseph,PG,27,IND,4,0,21.3,3,6,1,2.3,2,3.8,0.3,1.5,1.8,1,1,0,0,7.5,85,1.2,13.5,2.4,0,4.5,0.603
2019,Kyle Korver,SG,37,UTA,4,0,7.5,0.8,2,0.5,1.5,0.3,0.5,0.3,1,1.3,0,0,0,0.3,2.5,30,3.4,4.4,0,9.7,8.8,0.536
2018,Bryn Forbes,SG,24,SAS,4,0,13.5,1.3,4.3,0.5,2.3,0.8,2,0.3,0.5,0.8,0.5,0,0,0,4.3,54,2,5.5,0,0,3.1,0.423
2018,Terrance Ferguson,SG,19,OKC,3,0,2,0.3,0.3,0.3,0.3,0,0,0.3,0,0.3,0.3,0,0,0,1,6,17.8,29.9,0,0,8.8,1.5
2018,Sterling Brown,SG,22,MIL,3,0,4.3,1,1.7,0.3,1,0.7,0.7,0.3,0.3,0.7,0,0.3,0,0,2.3,13,9.9,23.6,4,0,9.2,0.7
2018,Jason Terry,SG,40,MIL,3,0,14.7,0.7,1.7,0.7,1.7,0,0,0.3,0.3,0.7,0.7,0.3,0,0.3,2,44,2.9,5.5,1.2,16.7,2.7,0.6
2018,Raul Neto,PG,25,UTA,8,0,9,0.9,2.9,0.3,0.9,0.6,2,0.3,1,1.3,1.3,0.3,0,0.5,2.6,72,3,7.4,1.4,13.7,7.5,0.417
2017,Raymond Felton,PG,32,LAC,7,0,18.1,2.1,4.6,0.6,1.3,1.6,3.3,0.3,1.1,1.4,1.4,0.9,0,0.4,5.6,127,2,12.4,2.5,8.1,5,0.57
2017,Dante Exum,PG,21,UTA,7,0,12,1.6,3.9,0.6,1.7,1,2.1,0.3,0.6,0.9,1.3,0.7,0,0.4,4.6,84,2.8,13.3,3.1,9.2,4.3,0.54
2017,Ian Clark,SG,25,GSW,16,0,13.7,2.5,4.9,0.8,2.3,1.7,2.7,0.3,1.4,1.6,0.7,0.4,0,0.7,6.8,219,2.1,13.6,1.3,11.3,6.4,0.63
2017,Lance Stephenson,SG,26,IND,4,0,26.8,6.8,13.3,1.8,4.5,5,8.8,0.3,5,5.3,2.8,0.5,0,1,16,107,1.1,18.4,0.9,6.8,11.5,0.584
2017,Paul Pierce,SF,39,LAC,7,0,14.4,1.1,2.6,0.6,1.4,0.6,1.1,0.3,1.7,2,1,0.3,0,0.6,3,101,2.5,7,1.1,17.8,8.8,0.569
2017,Shabazz Napier,PG,25,POR,4,0,11.8,2,4.8,1.3,2.8,0.8,2,0.3,0.8,1,0.8,0.5,0,0,6.8,47,2.1,17.7,2,0,4.5,0.599
2016,James Johnson,PF,28,TOR,10,0,9.8,1.2,2.5,0.4,0.9,0.8,1.6,0.3,1.2,1.5,0.6,0.3,0,0.7,3,98,3.5,9.5,1.6,21,9.2,0.57
2016,Jeremy Lamb,SG,23,CHO,3,0,4,1.7,3,0.3,0.3,1.3,2.7,0.3,1,1.3,0.3,0,0,0,3.7,12,8.9,39.5,0,0,19,0.611
2016,Lance Stephenson,SF,25,MEM,4,0,23.8,5.8,11,0.5,1.3,5.3,9.8,0.3,1.3,1.5,1.8,0.3,0,0.8,13,95,1.1,16.8,0.6,6.1,3.7,0.563
2015,Marco Belinelli,SG,28,SAS,7,0,16.6,2.9,5.6,2,4.3,0.9,1.3,0.3,1.6,1.9,1.4,0.3,0,0.7,9.3,116,1.8,20.7,0.9,10.1,6,0.727
2015,John Jenkins,SG,23,ATL,4,0,5.3,1,1.5,0.5,1,0.5,0.5,0.3,0.5,0.8,0,0,0,0,2.5,21,5.1,19,0,0,7.6,0.833
2015,Brandon Rush,SG,29,GSW,3,0,2.3,0.3,2,0.3,0.7,0,1.3,0.3,0.7,1,0,0,0,0,1,7,15.8,-4.5,0,0,23.4,0.25
2015,Dennis Schröder,PG,21,ATL,16,0,18.1,3.5,9.1,0.5,2.1,3,6.9,0.3,1.5,1.8,3.9,0.6,0,1.7,9,290,1.8,13.4,1.6,14.6,5.4,0.458
2015,Isaiah Thomas,PG,25,BOS,4,0,29.8,4.5,13.5,0.8,4.5,3.8,9,0.3,2.8,3,7,0.8,0,3.5,17.5,119,0.9,17.9,1.3,17.1,5.5,0.514
2015,Doug McDermott,SF,23,CHI,3,0,3.3,0.3,1,0.3,0.7,0,0.3,0.3,0.3,0.7,0.3,0,0,0.3,1.7,10,11.2,19.1,0,20.5,11,0.644
2014,Derek Fisher,SG,39,OKC,19,0,15.7,1.2,3.8,0.6,2.2,0.6,1.7,0.3,1.4,1.7,0.8,0.7,0,0.3,3.8,299,2.4,7.9,2.3,7,6.2,0.459
2014,Mo Williams,PG,31,POR,8,0,23.4,2.8,7.4,0.6,2.6,2.1,4.8,0.3,1.3,1.5,1.9,0.4,0,1.8,7.4,187,1.2,4.6,0.8,18,3.5,0.462
2014,Beno Udrih,SG,31,MEM,7,0,16.4,3,6.4,0.6,1.7,2.4,4.7,0.3,1.4,1.7,1.7,0.4,0,1.3,7.9,115,1.9,13.2,1.4,15.1,5.8,0.542
2014,Anthony Tolliver,PF,28,CHA,4,0,5.3,0.3,0.5,0.3,0.5,0,0,0.3,0.8,1,0.3,0,0,0,1.5,21,5.8,15.6,0,0,12,0.904
2012,Darren Collison,PG,24,IND,11,0,18.6,3.3,6.4,0.4,1,2.9,5.4,0.3,1,1.3,3,1.3,0,1,8.7,205,1.7,23.2,3.7,12.1,4,0.599
2011,Brandon Roy,SG,26,POR,6,0,23,3.7,7.3,0.7,2.3,3,5,0.3,1.8,2.2,2.8,0.2,0,0.7,9.3,138,1.9,16.4,0.4,7.4,5.8,0.563
2011,Eric Maynor,PG,23,OKC,17,0,12.9,1.7,4.5,0.5,1.5,1.2,3.1,0.3,1,1.3,2.2,0.5,0,0.9,4.8,220,2.7,13.3,2.2,15.8,5.8,0.48
2010,Larry Hughes,SG,31,CHA,4,0,14.5,2,4.3,1,2.5,1,1.8,0.3,3,3.3,1.5,0,0,0.8,6,58,2.2,14.1,0,13,14.5,0.598
2010,J.J. Redick,SG,25,ORL,14,0,19.2,2.1,5.1,1.1,2.5,1.1,2.6,0.3,1.4,1.7,1.4,0.7,0,1.4,7.5,269,1.9,12.9,2.1,18.8,5.6,0.608
2010,Sasha Vujačić,SG,25,LAL,10,0,7.6,1,2.3,0.6,1.5,0.4,0.8,0.3,0.5,0.8,0.5,0.2,0,0.3,3.1,76,4.6,14.1,1.4,10.5,6.1,0.605
2009,Walter Herrmann,SF,29,DET,4,0,5.5,0.8,2,0.5,1,0.3,1,0.3,0,0.3,0.5,0.3,0,0,2,22,5.7,14,2.6,0,3,0.5
2009,Will Bynum,PG,26,DET,4,0,19.5,4.5,9.8,0.3,1,4.3,8.8,0.3,1.3,1.5,2.5,1.3,0,2,11.8,78,1.6,19.9,3.7,15.6,5,0.541
2008,Walter Herrmann,PF,28,DET,4,0,6.8,0.3,1,0.3,0.3,0,0.8,0.3,0,0.3,0,0,0,0,1.3,27,4.6,1.6,0,0,2.4,0.434
2008,Damon Stoudamire,PG,34,SAS,7,0,5,0.7,2.1,0.1,0.6,0.6,1.6,0.3,0.7,1,0.3,0.1,0,0.1,1.9,35,6.6,11.4,1.5,5.8,11.5,0.398
2008,J.R. Smith,SG,22,DEN,4,0,27,5.8,10.8,1.8,5.5,4,5.3,0.3,1.5,1.8,1.8,1,0,1.3,18.3,108,0.9,22.8,1.8,8.5,3.4,0.681
2007,Maurice Ager,SG,22,DAL,3,0,8,1.7,3,0.7,1,1,2,0.3,0.7,1,0,0,0,0,5,24,4.6,20.9,0,0,7,0.644
2007,Marcus Williams,PG,21,NJN,12,0,6.5,1,3,0.1,1.1,0.9,1.9,0.3,0.6,0.8,1.1,0.1,0,1,2.4,78,4.7,4,0.7,23.9,7.7,0.38
2006,Tony Delk,PG,32,DET,16,0,8.6,1.2,2.9,0.2,0.9,1,2,0.3,0.9,1.1,0.5,0.4,0,0.3,3,138,3.4,11.4,2.5,7.2,8,0.467
2006,Brian Cardinal,PF,28,MEM,3,0,7.3,0.3,0.7,0.3,0.7,0,0,0.3,1,1.3,0.3,0.3,0,0,1,22,6,12.3,2.6,0,11.6,0.75
2005,Eddie House,PG,26,SAC,3,0,7.7,1,2.7,0.3,0.3,0.7,2.3,0.3,0.3,0.7,1.3,0,0,0.3,3,23,4.9,13.7,0,10.1,5.3,0.507
2005,Juan Dixon,SG,26,WAS,10,0,21.9,4.1,10.1,1.1,3.4,3,6.7,0.3,2.3,2.6,1.3,0.7,0,1.2,11.4,219,1.5,13.6,1.6,9.7,6.6,0.509
2005,Wesley Person,SF,33,DEN,4,0,13.5,1.5,3.5,0.8,2,0.8,1.5,0.3,0,0.3,0.3,0.3,0,0.3,3.8,54,2.1,8.3,1,6.7,1.1,0.536
2004,Mike James,PG,28,DET,22,0,8.9,1,2.4,0.3,0.6,0.7,1.8,0.3,0.9,1.2,1.1,0.2,0,0.7,2.6,195,4.1,10.2,1.4,20,7.6,0.475
2004,Frank Williams,PG,23,NYK,4,0,18.5,1.5,5.5,1,3.3,0.5,2.3,0.3,0.3,0.5,1.3,0.8,0,1,4.8,74,1.4,2.8,2.1,14.2,1.6,0.393
2002,Felipe López,SG,27,MIN,3,0,10,0.3,1.3,0.3,0.7,0,0.7,0.3,0,0.3,0.3,0.3,0,0.3,1.3,30,3.4,0.8,1.7,17,1.8,0.41
2002,Shammond Williams,SG,26,SEA,3,0,12.7,2,4.7,0.7,1.3,1.3,3.3,0.3,1,1.3,1,0.7,0,1.3,5.3,38,3,14.2,3,20.7,6.1,0.522
2002,Anthony Peeler,SG,32,MIN,3,0,22.3,3,6.7,1.7,3,1.3,3.7,0.3,4,4.3,0.7,1.3,0,2,9,67,1.5,13.6,3,20.9,10.3,0.596
2001,Raja Bell,SG,24,PHI,15,0,8.3,0.8,1.8,0.1,0.5,0.7,1.3,0.3,0.6,0.9,0.5,1,0,0.3,2.3,124,3.6,13.1,6.7,13.1,6,0.513
2001,Sam Perkins,PF,39,IND,3,0,6.3,0.7,2.7,0.3,1.3,0.3,1.3,0.3,1,1.3,0,0,0,0,1.7,19,5.7,1.5,0,0,11.6,0.313
2000,Dell Curry,SG,35,TOR,3,0,10,0.7,1.3,0.7,1,0,0.3,0.3,0.3,0.7,0.3,0.7,0,0.7,2.3,30,3.8,9,3.7,29.1,4,0.717
1999,Steve Kerr,PG,33,SAS,11,0,8.8,0.7,2.7,0.3,1.2,0.5,1.5,0.3,0.5,0.8,0.7,0.2,0,0.4,2.2,97,4,6.2,1.2,10.9,5.6,0.368
1999,Sam Mack,SF,28,HOU,4,0,30.8,3.3,9.5,2.5,6.5,0.8,3,0.3,2,2.3,1.8,1,0,1.3,12.5,123,0.9,13.1,1.7,9.9,4.1,0.55
1998,Chucky Brown,SF,29,ATL,4,0,12.5,1.8,3.8,0.3,0.5,1.5,3.3,0.3,1.3,1.5,1,0,0,0.5,4,50,2.5,10.2,0,11.2,7.7,0.504
1998,Keith Askins,SF,30,MIA,4,0,14.5,0.5,1.8,0.3,1.3,0.3,0.5,0.3,1.5,1.8,0.3,0.5,0,0.3,1.3,58,2.1,2.1,1.9,12.5,7.4,0.357
1997,Brent Barry,SG,25,LAC,3,0,28,3.7,9,1.7,3.7,2,5.3,0.3,2,2.3,3.3,1.3,0,1.3,11.7,84,1.3,16.3,2.6,11.4,5.2,0.565
1997,John Crotty,PG,27,MIA,15,0,8.3,0.9,2.2,0.3,0.8,0.5,1.4,0.3,0.4,0.7,0.7,0.3,0,0.9,2.5,125,4.7,6.3,1.8,28,5.1,0.513
1997,Charlie Ward,PG,26,NYK,9,0,20.2,0.9,3,0.1,1,0.8,2,0.3,2.4,2.8,4.3,1.4,0,1.7,2.2,182,2.1,8.7,3.9,34.3,8.4,0.348
1997,Eric Piatkowski,SG,26,LAC,3,0,12.7,1.3,3.7,0.7,1.7,0.7,2,0.3,0.3,0.7,0,0.3,0,0,5.3,38,2.9,13.3,1.5,0,3.3,0.568
1997,Eldridge Recasner,SG,29,ATL,10,0,12.1,1.1,2.6,0.4,1.1,0.7,1.5,0.3,0.8,1.1,0.9,0.2,0,0.7,3.1,121,3.2,8.2,0.9,19.2,5.5,0.525
1996,Sedale Threatt,PG,34,LAL,4,0,14.3,1,4.5,0.5,2.8,0.5,1.8,0.3,0.5,0.8,1,0.5,0,0.8,2.5,57,1.9,0.2,1.8,14.3,3,0.278
1996,Charlie Ward,PG,25,NYK,7,0,13.1,1.9,3.9,0.4,1.7,1.4,2.1,0.3,1,1.3,2.4,1.6,0,0.9,4.6,92,2.9,19.8,6.7,16.6,6,0.532
1996,Sasha Danilović,SG,25,MIA,3,0,20,3,6,1.3,3.3,1.7,2.7,0.3,0,0.3,1.3,0.3,0,1,8.3,60,2,12.4,0.9,13.4,1,0.647
1995,Blue Edwards,SF,29,UTA,4,0,8.3,1,3,0.3,0.3,0.8,2.8,0.3,1.3,1.5,0.8,0.5,0,0.8,2.3,33,3.8,5.9,3.2,20,12.4,0.375
1995,Haywoode Workman,PG,29,IND,17,0,16.2,1.4,3.9,0.1,1.1,1.3,2.9,0.3,1.4,1.6,2.6,0.6,0,0.9,4.5,275,2.3,10.1,2.2,16.5,6.4,0.475
